user_id,date,locations_id,age,gender
4265,02/14/21,11,21,Female
4398,03/04/21,12,21,Female
7222,01/01/22,13,21,Female
6279,09/11/21,3,22,Male
8717,09/03/22,4,22,Male
3877,01/09/21,4,22,Male
7905,04/05/22,4,22,Male
1732,06/06/20,2,22,Male
957,03/13/20,4,22,Male
3953,01/15/21,10,22,Male
149,12/11/19,13,22,Male
6640,10/22/21,3,22,Male
7791,03/17/22,10,22,Male
4030,02/01/21,12,22,Male
4527,03/13/21,1,22,Male
2779,09/26/20,2,22,Male
8849,10/01/22,2,22,Male
3982,01/20/21,3,22,Male
4080,02/03/21,4,22,Male
5604,07/03/21,10,22,Male
3541,12/06/20,1,22,Male
5578,07/03/21,11,22,Male
6464,10/04/21,8,22,Male
7456,02/02/22,8,22,Male
4174,02/06/21,10,22,Male
481,02/01/20,4,22,Male
7834,04/01/22,6,22,Male
7809,03/25/22,7,22,Male
239,01/01/20,10,22,Male
2477,08/30/20,3,22,Male
1806,06/13/20,1,22,Male
1,11/29/19,7,22,Male
115,12/07/19,13,22,Male
3803,01/03/21,3,22,Male
3496,12/04/20,8,22,Male
9035,11/29/22,12,22,Male
4565,03/17/21,1,22,Male
8884,10/07/22,10,22,Male
4922,04/24/21,3,22,Male
6579,10/10/21,3,22,Male
2280,08/04/20,6,22,Male
6492,10/05/21,8,22,Male
9109,12/09/22,2,22,Male
6053,08/15/21,3,22,Male
216,12/26/19,6,22,Male
1251,04/11/20,2,22,Male
7066,12/08/21,8,22,Male
982,03/19/20,9,22,Male
4136,02/06/21,3,22,Male
1054,04/02/20,4,22,Male
6403,10/02/21,12,22,Male
3784,01/02/21,13,22,Male
2360,08/11/20,6,22,Male
7711,03/06/22,10,22,Male
5190,05/20/21,13,22,Male
3578,12/09/20,1,22,Male
2901,10/04/20,3,22,Male
7541,02/09/22,6,22,Male
7836,04/01/22,11,22,Male
4675,04/02/21,12,22,Male
5195,05/20/21,5,22,Male
7293,01/07/22,3,22,Male
5404,06/10/21,5,22,Male
1234,04/11/20,8,22,Male
4579,03/21/21,8,22,Male
91,12/06/19,9,22,Male
6547,10/09/21,12,22,Male
3786,01/01/21,11,22,Male
2199,07/31/20,13,22,Male
4300,02/20/21,5,22,Male
267,01/02/20,10,22,Male
1633,06/02/20,13,22,Male
1375,05/02/20,7,22,Male
3268,11/09/20,12,22,Male
5947,08/06/21,7,22,Male
898,03/09/20,8,22,Male
8856,10/03/22,1,22,Male
2118,07/17/20,9,22,Male
987,03/19/20,13,22,Male
3695,12/23/20,2,22,Male
1447,05/06/20,8,22,Male
8480,07/08/22,9,22,Male
1091,04/03/20,9,22,Male
4635,04/01/21,3,22,Male
1719,06/06/20,10,22,Male
6300,09/13/21,12,22,Male
2713,09/13/20,1,22,Male
3645,12/15/20,2,22,Male
3769,01/03/21,11,22,Male
612,02/06/20,13,22,Male
47,12/03/19,4,22,Male
4843,04/10/21,8,22,Male
4,11/29/19,13,22,Male
7114,12/13/21,4,22,Male
5449,06/13/21,8,22,Male
1446,05/06/20,12,22,Male
6866,11/13/21,12,22,Male
2149,07/21/20,13,22,Male
5383,06/07/21,2,22,Male
7976,04/16/22,5,22,Male
2982,10/11/20,13,22,Male
7232,01/02/22,9,22,Male
5540,06/29/21,10,22,Male
6535,10/09/21,4,22,Male
7943,04/10/22,5,22,Male
7063,12/09/21,9,22,Male
4951,05/01/21,13,22,Male
6259,09/08/21,2,22,Male
9055,12/02/22,9,22,Male
613,02/07/20,11,22,Male
5492,06/18/21,12,22,Male
2528,09/02/20,13,22,Male
3467,12/03/20,3,22,Male
1521,05/12/20,8,22,Male
4204,02/10/21,9,22,Male
4908,04/22/21,9,22,Male
1808,06/13/20,10,22,Male
6104,08/31/21,1,22,Female
6815,11/09/21,3,22,Female
6756,11/07/21,4,22,Female
98,12/05/19,10,22,Female
5825,07/30/21,10,22,Female
806,03/03/20,5,22,Female
2092,07/13/20,8,22,Female
215,12/27/19,9,22,Female
846,03/04/20,9,22,Female
2870,10/03/20,6,22,Female
1985,07/03/20,9,22,Female
5194,05/20/21,10,22,Female
1282,04/17/20,7,22,Female
2836,10/01/20,12,22,Female
8877,10/06/22,13,22,Female
3924,01/12/21,6,22,Female
3341,11/18/20,7,22,Female
8801,09/22/22,2,22,Female
7452,02/03/22,3,22,Female
7864,04/02/22,6,22,Female
5044,05/04/21,9,22,Female
17,12/01/19,2,22,Female
5894,08/03/21,7,22,Female
1062,04/01/20,8,22,Female
7578,02/12/22,12,22,Female
3209,11/06/20,13,22,Female
8186,05/15/22,5,22,Female
999,03/21/20,6,22,Female
4053,02/01/21,9,22,Female
8968,11/06/22,9,22,Female
2892,10/04/20,11,22,Female
5608,07/02/21,12,22,Female
6261,09/08/21,8,22,Female
1659,06/02/20,10,22,Female
8333,06/09/22,10,22,Female
798,03/01/20,3,22,Female
1795,06/12/20,7,22,Female
3925,01/12/21,3,22,Female
5029,05/03/21,9,22,Female
8174,05/13/22,4,22,Female
1475,05/10/20,10,22,Female
4401,03/04/21,13,22,Female
5242,06/01/21,4,22,Female
5640,07/03/21,5,22,Female
2896,10/03/20,6,22,Female
4409,03/04/21,10,22,Female
5213,05/25/21,10,22,Female
4830,04/10/21,12,22,Female
309,01/04/20,3,22,Female
7451,02/03/22,6,22,Female
8135,05/08/22,6,22,Female
388,01/10/20,8,22,Female
1825,06/15/20,9,22,Female
133,12/08/19,10,22,Female
3755,01/02/21,6,22,Female
3298,11/13/20,9,22,Female
4585,03/20/21,12,22,Female
1976,07/04/20,2,22,Female
3152,11/03/20,3,22,Female
3231,11/07/20,5,22,Female
6112,08/31/21,9,22,Female
8994,11/09/22,9,22,Female
8662,08/22/22,4,22,Female
7126,12/14/21,5,22,Female
8915,10/14/22,6,22,Female
4485,03/10/21,8,22,Female
5254,06/02/21,5,22,Female
7229,01/01/22,12,22,Female
3091,10/31/20,13,22,Female
8893,10/07/22,3,22,Female
5783,07/20/21,12,22,Female
6007,08/10/21,13,22,Female
1135,04/04/20,2,22,Female
7432,02/02/22,3,22,Female
2637,09/06/20,7,22,Female
5772,07/17/21,7,22,Female
7231,01/02/22,3,22,Female
5154,05/14/21,10,22,Female
1575,05/22/20,11,22,Female
1148,04/05/20,13,22,Female
6503,10/07/21,13,22,Female
6139,09/01/21,3,22,Female
1610,05/31/20,4,22,Female
1215,04/11/20,8,22,Female
3451,12/03/20,10,22,Female
6884,11/16/21,13,22,Female
7707,03/06/22,8,22,Female
7274,01/04/22,1,22,Female
8439,07/02/22,1,22,Female
5835,07/31/21,9,22,Female
6965,12/02/21,10,22,Female
7142,12/17/21,7,22,Female
6169,09/03/21,9,22,Female
8328,06/09/22,13,22,Female
1737,06/05/20,4,22,Female
2883,10/04/20,8,22,Female
1738,06/06/20,9,22,Female
1864,06/24/20,9,22,Female
2478,08/30/20,9,22,Female
6485,10/04/21,3,22,Female
3739,01/01/21,4,22,Female
2886,10/03/20,5,22,Female
4014,01/29/21,6,22,Female
4819,04/09/21,4,22,Female
2003,07/05/20,8,22,Female
5639,07/03/21,8,22,Female
2252,08/02/20,8,22,Female
4844,04/11/21,8,22,Female
7248,01/02/22,10,22,Female
4299,02/19/21,4,22,Female
6902,11/20/21,3,22,Female
2991,10/10/20,10,22,Female
7832,04/01/22,7,22,Female
4186,02/08/21,8,22,Female
7178,12/26/21,8,22,Female
9046,12/01/22,9,22,Female
4504,03/11/21,5,22,Female
912,03/09/20,9,22,Female
2251,08/01/20,9,22,Female
2659,09/10/20,10,22,Female
3921,01/13/21,10,22,Female
6660,10/31/21,12,22,Female
3834,01/04/21,4,22,Female
1438,05/04/20,8,22,Female
2768,09/22/20,6,22,Female
4126,02/05/21,6,22,Female
6349,09/25/21,3,22,Female
1917,07/03/20,7,22,Female
1939,07/03/20,9,22,Female
2197,07/31/20,9,22,Female
3140,11/03/20,3,22,Female
2605,09/05/20,6,22,Female
783,03/01/20,12,22,Female
3121,11/01/20,2,22,Female
6337,09/21/21,3,22,Female
8329,06/09/22,7,22,Female
6009,08/12/21,8,22,Female
1306,04/22/20,9,22,Female
2341,08/09/20,10,22,Female
1311,04/22/20,3,22,Female
4592,03/22/21,6,22,Female
5085,05/08/21,8,22,Female
5860,07/31/21,13,22,Female
7016,12/04/21,3,22,Female
785,03/01/20,5,22,Female
6947,12/01/21,7,22,Female
5000,05/02/21,8,22,Female
6461,10/03/21,11,22,Female
6945,12/01/21,13,22,Female
4159,02/05/21,2,22,Female
457,01/26/20,3,22,Female
5850,08/01/21,4,22,Female
7684,03/04/22,11,22,Female
2706,09/12/20,1,22,Female
662,02/11/20,6,22,Female
4282,02/16/21,7,22,Female
7289,01/06/22,8,22,Female
7700,03/05/22,9,22,Female
3423,12/01/20,10,22,Female
2744,09/18/20,3,22,Female
8412,07/01/22,11,22,Female
3197,11/06/20,3,22,Female
5893,08/03/21,5,22,Female
1722,06/06/20,9,22,Female
518,02/01/20,10,22,Female
8197,05/17/22,7,22,Female
2893,10/03/20,10,22,Female
3204,11/06/20,1,22,Female
6409,10/02/21,6,22,Female
5040,05/04/21,7,22,Female
4885,04/18/21,13,22,Female
4503,03/11/21,4,22,Female
4151,02/06/21,10,22,Female
5584,07/02/21,13,22,Female
8635,08/13/22,9,23,Male
5727,07/10/21,12,23,Male
520,01/31/20,3,23,Male
1545,05/16/20,3,23,Male
748,02/29/20,7,23,Male
1232,04/10/20,13,23,Male
6491,10/05/21,8,23,Male
515,02/02/20,2,23,Male
1327,04/30/20,8,23,Male
7370,01/17/22,2,23,Male
4442,03/04/21,5,23,Male
3898,01/09/21,6,23,Male
8227,05/30/22,9,23,Male
7913,04/07/22,11,23,Male
6177,09/03/21,13,23,Male
2877,10/03/20,9,23,Male
8538,07/20/22,9,23,Male
6846,11/12/21,10,23,Male
7277,01/05/22,2,23,Male
1183,04/06/20,4,23,Male
6575,10/11/21,6,23,Male
2434,08/22/20,8,23,Male
3461,12/04/20,10,23,Male
7694,03/05/22,10,23,Male
1146,04/04/20,13,23,Male
8595,08/06/22,13,23,Male
1541,05/15/20,4,23,Male
4207,02/10/21,10,23,Male
4163,02/07/21,5,23,Male
7148,12/19/21,1,23,Male
7365,01/15/22,4,23,Male
8646,08/15/22,5,23,Male
7247,01/02/22,13,23,Male
6262,09/10/21,8,23,Male
19,11/30/19,9,23,Male
6797,11/07/21,13,23,Male
8381,06/18/22,5,23,Male
7017,12/05/21,10,23,Male
4927,04/25/21,8,23,Male
8958,11/04/22,9,23,Male
3164,11/03/20,12,23,Male
5719,07/11/21,8,23,Male
7806,03/24/22,1,23,Male
3999,01/23/21,3,23,Male
7859,04/01/22,1,23,Male
6597,10/14/21,3,23,Male
3666,12/17/20,10,23,Male
3585,12/10/20,9,23,Male
2678,09/10/20,5,23,Male
6528,10/09/21,7,23,Male
3464,12/03/20,3,23,Male
5365,06/07/21,4,23,Male
507,02/02/20,9,23,Male
3150,11/02/20,12,23,Male
3880,01/09/21,10,23,Male
4007,01/25/21,10,23,Male
5004,05/01/21,10,23,Male
4960,04/30/21,11,23,Male
5730,07/10/21,3,23,Male
6363,09/27/21,10,23,Male
8177,05/13/22,5,23,Male
6990,12/04/21,1,23,Male
3455,12/03/20,3,23,Male
3323,11/16/20,6,23,Male
7636,02/28/22,13,23,Male
1859,06/19/20,5,23,Male
2020,07/07/20,10,23,Male
8166,05/13/22,10,23,Male
3008,10/12/20,12,23,Male
8409,06/30/22,2,23,Male
6417,10/02/21,5,23,Male
6909,11/23/21,5,23,Male
2309,08/05/20,9,23,Male
410,01/12/20,13,23,Male
8757,09/09/22,4,23,Male
5631,07/04/21,10,23,Male
1940,07/04/20,11,23,Male
3223,11/07/20,7,23,Male
657,02/11/20,8,23,Male
3564,12/08/20,11,23,Male
8012,04/24/22,12,23,Male
6380,10/01/21,12,23,Male
2518,09/02/20,13,23,Male
5088,05/07/21,1,23,Male
9099,12/07/22,11,23,Male
4809,04/09/21,7,23,Male
4452,03/05/21,7,23,Male
3747,01/02/21,8,23,Male
2150,07/22/20,2,23,Male
4802,04/08/21,7,23,Male
4750,04/04/21,8,23,Male
7873,04/01/22,3,23,Male
6612,10/16/21,1,23,Male
8947,11/04/22,9,23,Male
7916,04/05/22,10,23,Male
3878,01/08/21,2,23,Male
815,03/04/20,3,23,Male
3531,12/06/20,8,23,Male
3490,12/04/20,10,23,Male
1406,05/02/20,13,23,Male
6849,11/13/21,13,23,Male
3516,12/06/20,2,23,Female
4033,02/01/21,4,23,Female
7559,02/10/22,7,23,Female
469,01/30/20,13,23,Female
1680,06/04/20,10,23,Female
241,01/02/20,11,23,Female
3608,12/11/20,1,23,Female
6659,10/31/21,4,23,Female
5910,08/04/21,7,23,Female
8985,11/09/22,7,23,Female
1253,04/12/20,9,23,Female
6489,10/05/21,10,23,Female
8142,05/10/22,10,23,Female
6512,10/07/21,11,23,Female
3366,11/25/20,3,23,Female
3757,01/02/21,5,23,Female
7570,02/11/22,5,23,Female
6155,09/03/21,6,23,Female
1489,05/09/20,9,23,Female
7491,02/04/22,9,23,Female
2999,10/12/20,13,23,Female
5606,07/03/21,5,23,Female
2397,08/13/20,8,23,Female
1473,05/09/20,9,23,Female
4061,02/02/21,10,23,Female
4312,02/23/21,10,23,Female
6171,09/04/21,6,23,Female
5684,07/08/21,10,23,Female
3772,01/01/21,11,23,Female
8792,09/17/22,13,23,Female
2961,10/08/20,4,23,Female
7489,02/05/22,8,23,Female
6338,09/20/21,12,23,Female
8672,08/28/22,8,23,Female
3632,12/12/20,9,23,Female
8925,10/20/22,9,23,Female
3996,01/22/21,3,23,Female
4600,03/27/21,3,23,Female
2442,08/22/20,4,23,Female
8874,10/06/22,8,23,Female
8296,06/05/22,9,23,Female
4491,03/09/21,10,23,Female
2939,10/06/20,2,23,Female
4342,02/28/21,4,23,Female
6180,09/04/21,4,23,Female
8396,06/26/22,11,23,Female
3186,11/04/20,13,23,Female
5010,05/01/21,1,23,Female
8297,06/04/22,10,23,Female
3113,11/01/20,6,23,Female
187,12/15/19,3,23,Female
5313,06/04/21,8,23,Female
8922,10/17/22,1,23,Female
4963,05/01/21,6,23,Female
1463,05/09/20,8,23,Female
6108,09/01/21,10,23,Female
6303,09/13/21,10,23,Female
3325,11/15/20,12,23,Female
8288,06/03/22,3,23,Female
4918,04/25/21,7,23,Female
2469,08/29/20,1,23,Female
4140,02/05/21,4,23,Female
8314,06/07/22,4,23,Female
5203,05/21/21,6,23,Female
532,01/31/20,7,23,Female
3698,12/25/20,10,23,Female
6910,11/23/21,13,23,Female
3282,11/12/20,12,23,Female
8996,11/10/22,3,23,Female
1856,06/20/20,4,23,Female
5308,06/05/21,4,23,Female
1942,07/02/20,6,23,Female
3107,11/01/20,10,23,Female
7085,12/10/21,11,23,Female
2859,10/02/20,13,23,Female
7612,02/19/22,5,23,Female
2218,08/02/20,9,23,Female
5070,05/06/21,13,23,Female
5397,06/09/21,6,23,Female
8184,05/14/22,9,23,Female
7991,04/17/22,10,23,Female
6526,10/09/21,7,23,Female
3105,10/30/20,8,23,Female
8079,05/03/22,12,23,Female
7999,04/20/22,3,23,Female
6162,09/03/21,8,23,Female
2676,09/11/20,2,23,Female
839,03/05/20,7,23,Female
2486,09/01/20,8,23,Female
6899,11/20/21,8,23,Female
8831,10/01/22,13,23,Female
6320,09/16/21,5,23,Female
1381,05/02/20,8,23,Female
2952,10/09/20,10,23,Female
9014,11/13/22,1,23,Female
3470,12/04/20,3,23,Female
1079,04/02/20,4,23,Female
5706,07/11/21,5,23,Female
7644,03/02/22,6,23,Female
8550,07/26/22,11,23,Female
7728,03/07/22,4,23,Female
3305,11/13/20,3,23,Female
1245,04/11/20,8,23,Female
124,12/08/19,12,23,Female
4336,02/27/21,10,23,Female
750,02/28/20,3,23,Female
2133,07/19/20,3,23,Female
6243,09/06/21,4,23,Female
8351,06/11/22,5,23,Female
1519,05/12/20,4,23,Female
5601,07/03/21,7,23,Female
2709,09/13/20,10,23,Female
2796,09/30/20,12,23,Female
4846,04/11/21,2,23,Female
4655,04/02/21,3,23,Female
2268,08/03/20,5,23,Female
1017,03/28/20,10,23,Female
3807,01/03/21,13,23,Female
3663,12/16/20,6,23,Female
2473,08/28/20,7,23,Female
58,12/02/19,8,23,Female
4677,04/02/21,9,23,Female
5865,07/31/21,13,23,Female
3453,12/04/20,2,23,Female
5750,07/16/21,2,23,Female
4544,03/13/21,3,23,Female
4057,02/01/21,6,23,Female
6065,08/20/21,8,23,Female
1310,04/23/20,9,23,Female
2238,08/01/20,9,23,Female
7015,12/04/21,9,23,Female
1749,06/07/20,4,23,Female
3132,11/01/20,4,23,Female
5244,06/02/21,5,23,Female
890,03/08/20,6,23,Female
4976,05/01/21,7,23,Female
5995,08/09/21,8,23,Female
3620,12/12/20,10,23,Female
8637,08/13/22,5,23,Female
1828,06/15/20,2,23,Female
1857,06/20/20,3,23,Female
637,02/10/20,10,23,Female
721,02/23/20,11,23,Female
4138,02/05/21,12,23,Female
8176,05/14/22,12,23,Female
840,03/05/20,4,23,Female
2861,10/03/20,4,23,Female
5787,07/23/21,4,23,Female
2556,09/04/20,7,23,Female
8790,09/16/22,7,23,Female
8259,06/02/22,9,23,Female
4721,04/04/21,10,23,Female
7023,12/04/21,10,23,Female
6632,10/23/21,11,23,Female
6251,09/09/21,1,23,Female
9092,12/05/22,2,23,Female
5794,07/24/21,8,23,Female
8946,11/02/22,8,23,Female
4383,03/03/21,10,23,Female
5971,08/07/21,13,23,Female
5218,05/28/21,4,23,Female
788,03/02/20,7,23,Female
2717,09/14/20,8,23,Female
4094,02/04/21,8,23,Female
8114,05/07/22,8,23,Female
996,03/21/20,13,23,Female
2878,10/03/20,5,23,Female
716,02/22/20,7,23,Female
6841,11/11/21,9,23,Female
7350,01/14/22,4,23,Female
2351,08/09/20,7,23,Female
1616,05/31/20,8,23,Female
426,01/18/20,6,23,Female
1861,06/21/20,11,23,Female
7498,02/05/22,9,23,Female
8616,08/06/22,10,23,Female
1872,06/26/20,11,23,Female
6735,11/04/21,4,23,Female
7002,12/04/21,4,23,Female
6208,09/04/21,9,23,Female
6179,09/03/21,11,23,Female
4588,03/20/21,12,23,Female
4415,03/05/21,4,23,Female
6962,12/01/21,6,23,Female
5564,07/01/21,8,23,Female
3358,11/24/20,11,23,Female
7811,03/25/22,4,23,Female
7909,04/07/22,9,23,Female
2535,09/02/20,10,23,Female
6099,08/30/21,12,23,Female
8169,05/14/22,7,24,Male
3976,01/19/21,8,24,Male
6146,09/03/21,13,24,Male
6670,10/30/21,4,24,Male
3099,10/31/20,7,24,Male
8579,08/02/22,13,24,Male
5685,07/07/21,9,24,Male
4060,01/31/21,5,24,Male
2012,07/07/20,10,24,Male
6487,10/06/21,11,24,Male
8527,07/17/22,1,24,Male
1207,04/10/20,2,24,Male
7631,02/28/22,6,24,Male
7833,04/01/22,10,24,Male
2610,09/06/20,3,24,Male
7073,12/09/21,4,24,Male
4523,03/13/21,7,24,Male
6166,09/02/21,4,24,Male
8949,11/03/22,6,24,Male
5496,06/19/21,7,24,Male
1037,04/01/20,9,24,Male
5659,07/05/21,9,24,Male
4509,03/11/21,6,24,Male
7013,12/04/21,8,24,Male
1784,06/11/20,6,24,Male
8543,07/23/22,6,24,Male
8776,09/13/22,7,24,Male
4272,02/14/21,3,24,Male
3804,01/03/21,10,24,Male
6907,11/22/21,2,24,Male
7551,02/09/22,3,24,Male
2790,09/29/20,10,24,Male
2805,10/01/20,10,24,Male
3090,10/31/20,10,24,Male
8040,05/01/22,12,24,Male
3653,12/15/20,13,24,Male
1903,07/02/20,4,24,Male
5119,05/11/21,9,24,Male
3394,12/01/20,13,24,Male
8698,09/01/22,3,24,Male
6823,11/11/21,4,24,Male
4211,02/10/21,6,24,Male
5153,05/14/21,10,24,Male
6938,12/01/21,4,24,Male
1590,05/26/20,3,24,Male
6164,09/03/21,6,24,Male
1075,04/02/20,8,24,Male
6529,10/08/21,8,24,Male
9024,11/18/22,10,24,Male
3039,10/17/20,1,24,Male
6914,11/24/21,5,24,Male
6727,11/05/21,10,24,Male
3570,12/10/20,3,24,Male
8724,09/03/22,4,24,Male
2500,09/02/20,8,24,Male
5870,08/02/21,10,24,Male
2335,08/07/20,1,24,Male
8021,05/01/22,3,24,Male
3154,11/03/20,9,24,Male
4895,04/19/21,9,24,Male
1876,06/27/20,3,24,Male
3588,12/10/20,3,24,Male
3236,11/07/20,5,24,Male
7815,03/29/22,13,24,Male
3565,12/08/20,3,24,Male
2402,08/14/20,7,24,Male
3808,01/03/21,7,24,Male
972,03/15/20,3,24,Male
8088,05/03/22,8,24,Male
3411,12/02/20,9,24,Male
4294,02/19/21,9,24,Male
2646,09/09/20,1,24,Male
1173,04/06/20,10,24,Male
2204,07/31/20,6,24,Male
4416,03/05/21,8,24,Male
1120,04/04/20,9,24,Male
4698,04/03/21,10,24,Male
8584,08/03/22,13,24,Male
6470,10/04/21,7,24,Male
6975,12/02/21,9,24,Male
4350,03/01/21,10,24,Male
5930,08/04/21,11,24,Male
6448,10/02/21,13,24,Male
6774,11/07/21,9,24,Male
8586,08/03/22,4,24,Male
6559,10/08/21,3,24,Male
6055,08/16/21,13,24,Male
8643,08/13/22,12,24,Male
6130,09/02/21,7,24,Male
4762,04/06/21,7,24,Male
4637,04/02/21,13,24,Male
7546,02/08/22,3,24,Male
1618,06/01/20,12,24,Male
5928,08/05/21,3,24,Female
2458,08/26/20,5,24,Female
8008,04/22/22,9,24,Female
7510,02/06/22,13,24,Female
7919,04/08/22,13,24,Female
8765,09/11/22,2,24,Female
6788,11/07/21,4,24,Female
2134,07/19/20,8,24,Female
1650,06/03/20,12,24,Female
2256,08/03/20,3,24,Female
1048,04/01/20,4,24,Female
1405,05/02/20,7,24,Female
6020,08/12/21,8,24,Female
1469,05/08/20,11,24,Female
7119,12/13/21,6,24,Female
5848,07/31/21,12,24,Female
1709,06/05/20,3,24,Female
5384,06/08/21,3,24,Female
6114,09/01/21,6,24,Female
7262,01/04/22,12,24,Female
1409,05/04/20,13,24,Female
4458,03/06/21,13,24,Female
8264,06/03/22,4,24,Female
1073,04/02/20,6,24,Female
3973,01/18/21,9,24,Female
99,12/06/19,1,24,Female
3873,01/08/21,1,24,Female
4732,04/03/21,3,24,Female
1926,07/03/20,5,24,Female
5861,07/31/21,11,24,Female
8785,09/16/22,12,24,Female
2122,07/18/20,8,24,Female
7678,03/05/22,10,24,Female
651,02/11/20,11,24,Female
7367,01/14/22,1,24,Female
4508,03/12/21,3,24,Female
6758,11/06/21,9,24,Female
6740,11/05/21,10,24,Female
7007,12/05/21,12,24,Female
4837,04/10/21,3,24,Female
4065,02/01/21,6,24,Female
7746,03/10/22,8,24,Female
5339,06/04/21,11,24,Female
1238,04/10/20,10,24,Female
8236,06/01/22,13,24,Female
1978,07/04/20,13,24,Female
5019,05/03/21,1,24,Female
6996,12/05/21,1,24,Female
789,03/01/20,4,24,Female
4570,03/18/21,12,24,Female
8129,05/07/22,3,24,Female
362,01/09/20,10,24,Female
8921,10/15/22,13,24,Female
5079,05/06/21,10,24,Female
5925,08/05/21,2,24,Female
2974,10/10/20,4,24,Female
6119,09/01/21,8,24,Female
6287,09/11/21,10,24,Female
6334,09/20/21,11,24,Female
7082,12/10/21,3,24,Female
936,03/13/20,10,24,Female
4717,04/03/21,12,24,Female
7641,03/01/22,2,24,Female
1143,04/03/20,4,24,Female
2721,09/14/20,7,24,Female
621,02/08/20,8,24,Female
7391,01/23/22,10,24,Female
2996,10/10/20,3,24,Female
2534,09/03/20,7,24,Female
7862,04/02/22,10,24,Female
7516,02/06/22,3,24,Female
7124,12/14/21,10,24,Female
2141,07/20/20,1,24,Female
9003,11/11/22,3,24,Female
5304,06/04/21,4,24,Female
487,02/01/20,3,24,Female
6661,10/30/21,8,24,Female
7623,02/21/22,8,24,Female
821,03/04/20,1,24,Female
9082,12/03/22,2,24,Female
5347,06/05/21,4,24,Female
7411,01/28/22,6,24,Female
5372,06/06/21,7,24,Female
1743,06/06/20,8,24,Female
7052,12/06/21,10,24,Female
85,12/05/19,13,24,Female
6806,11/08/21,4,24,Female
8064,05/01/22,7,24,Female
1257,04/13/20,9,24,Female
3492,12/06/20,9,24,Female
9074,12/03/22,9,24,Female
8106,05/06/22,11,24,Female
3627,12/13/20,4,24,Female
6266,09/08/21,8,24,Female
3205,11/05/20,2,24,Female
5733,07/12/21,4,24,Female
3265,11/09/20,7,24,Female
81,12/04/19,10,24,Female
4893,04/19/21,13,24,Female
5988,08/09/21,1,24,Female
406,01/12/20,4,24,Female
5760,07/17/21,10,24,Female
6769,11/06/21,10,24,Female
7582,02/12/22,10,24,Female
6604,10/13/21,2,24,Female
5417,06/11/21,3,24,Female
715,02/21/20,8,24,Female
2205,07/31/20,8,24,Female
2102,07/14/20,13,24,Female
5762,07/17/21,2,24,Female
8726,09/04/22,6,24,Female
5967,08/06/21,8,24,Female
535,02/02/20,13,24,Female
1588,05/25/20,6,24,Female
4216,02/09/21,9,24,Female
3825,01/04/21,13,24,Female
5206,05/22/21,6,24,Female
3435,12/02/20,9,24,Female
3465,12/04/20,13,24,Female
3965,01/17/21,1,24,Female
8564,08/01/22,1,24,Female
8873,10/05/22,1,24,Female
8167,05/12/22,3,24,Female
4048,02/02/21,6,24,Female
1888,06/30/20,7,24,Female
933,03/11/20,10,24,Female
3169,11/03/20,10,24,Female
1444,05/07/20,11,24,Female
7681,03/04/22,13,24,Female
4403,03/02/21,6,24,Female
8589,08/04/22,4,24,Female
1503,05/10/20,7,24,Female
2715,09/14/20,11,24,Female
6083,08/26/21,13,24,Female
5234,06/01/21,1,24,Female
2058,07/11/20,4,24,Female
4591,03/22/21,9,24,Female
6600,10/12/21,10,24,Female
328,01/05/20,3,24,Female
8814,09/30/22,3,24,Female
2027,07/07/20,4,24,Female
210,12/25/19,8,24,Female
687,02/15/20,13,24,Female
2757,09/19/20,2,24,Female
3045,10/20/20,2,24,Female
5249,06/01/21,3,24,Female
6592,10/13/21,3,24,Female
7431,02/01/22,4,24,Female
8916,10/15/22,6,24,Female
5211,05/24/21,8,24,Female
6691,11/03/21,3,24,Female
7764,03/12/22,3,24,Female
1658,06/03/20,5,24,Female
3785,01/01/21,5,24,Female
747,02/28/20,1,24,Female
1393,05/03/20,1,24,Female
4561,03/17/21,8,24,Female
1300,04/19/20,9,24,Female
1337,04/30/20,9,24,Female
4059,02/02/21,10,24,Female
1496,05/09/20,13,24,Female
2834,10/03/20,3,24,Female
7813,03/26/22,8,24,Female
2271,08/03/20,9,24,Female
164,12/13/19,11,24,Female
3237,11/06/20,5,24,Female
3832,01/05/21,10,24,Female
5256,06/02/21,11,24,Female
8477,07/07/22,3,24,Female
2888,10/04/20,4,24,Female
1445,05/06/20,5,24,Female
2933,10/06/20,7,24,Female
2652,09/09/20,13,24,Female
3816,01/04/21,9,25,Male
3433,12/03/20,8,25,Male
994,03/21/20,10,25,Male
7561,02/11/22,11,25,Male
6663,11/01/21,7,25,Male
5672,07/06/21,13,25,Male
4605,03/26/21,2,25,Male
4284,02/18/21,4,25,Male
3309,11/14/20,9,25,Male
6246,09/07/21,9,25,Male
4255,02/13/21,13,25,Male
1731,06/06/20,2,25,Male
7997,04/19/22,3,25,Male
8937,11/02/22,3,25,Male
2671,09/11/20,4,25,Male
5761,07/16/21,4,25,Male
366,01/09/20,8,25,Male
8917,10/15/22,8,25,Male
3033,10/18/20,12,25,Male
4005,01/25/21,6,25,Male
4035,01/31/21,7,25,Male
4397,03/03/21,8,25,Male
7643,03/01/22,8,25,Male
8930,10/26/22,9,25,Male
5617,07/03/21,11,25,Male
919,03/10/20,7,25,Male
8373,06/17/22,8,25,Male
6346,09/23/21,10,25,Male
7049,12/06/21,10,25,Male
2283,08/05/20,13,25,Male
