transactions_id,transaction_items_id,product_qty,product_amount,product_price,product_id
17495,54657,1,1600000,1600000,54
17514,54707,1,1600000,1600000,54
17516,54713,1,1600000,1600000,54
17523,54735,1,1600000,1600000,54
17542,54805,1,1600000,1600000,54
17553,54838,1,1600000,1600000,54
17579,54926,1,1600000,1600000,54
17700,55256,1,1600000,1600000,54
17729,55337,1,1600000,1600000,54
17803,55541,1,1600000,1600000,54
17834,55629,1,1600000,1600000,54
17909,55845,1,1600000,1600000,54
17949,55965,1,1600000,1600000,54
18013,56148,1,1600000,1600000,54
18020,56176,1,1600000,1600000,54
18040,56236,1,1600000,1600000,54
18062,56292,1,1600000,1600000,54
18079,56346,1,1600000,1600000,54
18100,56413,1,1600000,1600000,54
18101,56420,1,1600000,1600000,54
18109,56445,1,1600000,1600000,54
18161,56582,1,1600000,1600000,54
18241,56805,1,1600000,1600000,54
18254,56839,1,1600000,1600000,54
18271,56892,1,1600000,1600000,54
18328,57083,1,1600000,1600000,54
18358,57156,1,1600000,1600000,54
18388,57255,1,1600000,1600000,54
18570,57774,1,1600000,1600000,54
18606,57886,1,1600000,1600000,54
18612,57903,1,1600000,1600000,54
18654,58041,1,1600000,1600000,54
18657,58053,1,1600000,1600000,54
18679,58108,1,1600000,1600000,54
18682,58123,1,1600000,1600000,54
18717,58209,1,1600000,1600000,54
18724,58236,1,1600000,1600000,54
18782,58395,1,1600000,1600000,54
18819,58500,1,1600000,1600000,54
18915,58759,1,1600000,1600000,54
18917,58761,1,1600000,1600000,54
18942,58833,1,1600000,1600000,54
18948,58854,1,1600000,1600000,54
18961,58900,1,1600000,1600000,54
18980,58955,1,1600000,1600000,54
18982,58962,1,1600000,1600000,54
19021,59075,1,1600000,1600000,54
19022,59080,1,1600000,1600000,54
19054,59174,1,1600000,1600000,54
19074,59228,1,1600000,1600000,54
19085,59264,1,1600000,1600000,54
19106,59330,1,1600000,1600000,54
19141,59431,1,1600000,1600000,54
19148,59451,1,1600000,1600000,54
193,592,4,160000,40000,36
251,764,4,160000,40000,36
446,1368,4,160000,40000,36
843,2704,4,160000,40000,36
930,3013,4,160000,40000,36
1058,3437,4,160000,40000,36
1156,3750,4,160000,40000,36
1337,4336,4,160000,40000,36
1444,4699,4,160000,40000,36
1487,4840,4,160000,40000,36
1574,5133,4,160000,40000,36
1807,5912,4,160000,40000,36
1825,5970,4,160000,40000,36
2752,8971,4,160000,40000,36
2833,9220,4,160000,40000,36
2997,9754,4,160000,40000,36
3202,10410,4,160000,40000,36
3223,10476,4,160000,40000,36
3261,10595,4,160000,40000,36
3514,11391,4,160000,40000,36
3991,12927,4,160000,40000,36
4021,13014,4,160000,40000,36
4172,13521,4,160000,40000,36
4639,15072,4,160000,40000,36
5012,16275,4,160000,40000,36
5065,16451,4,160000,40000,36
5138,16705,4,160000,40000,36
5460,17797,4,160000,40000,36
5573,18182,4,160000,40000,36
5800,18937,4,160000,40000,36
5832,19045,4,160000,40000,36
6009,19619,4,160000,40000,36
6140,20067,4,160000,40000,36
6635,21720,4,160000,40000,36
6860,22477,4,160000,40000,36
6878,22532,4,160000,40000,36
6966,22832,4,160000,40000,36
7151,23459,4,160000,40000,36
7229,23717,4,160000,40000,36
7242,23758,4,160000,40000,36
7375,24175,4,160000,40000,36
7603,24933,4,160000,40000,36
7878,25845,4,160000,40000,36
8054,26409,4,160000,40000,36
8065,26437,4,160000,40000,36
8508,27896,4,160000,40000,36
9081,29654,4,160000,40000,36
9294,30288,4,160000,40000,36
10536,34029,4,160000,40000,36
10932,35195,4,160000,40000,36
11102,35724,4,160000,40000,36
11233,36112,4,160000,40000,36
11541,37033,4,160000,40000,36
11679,37443,4,160000,40000,36
11795,37802,4,160000,40000,36
11923,38201,4,160000,40000,36
12361,39547,4,160000,40000,36
12389,39614,4,160000,40000,36
12904,41188,4,160000,40000,36
12926,41254,4,160000,40000,36
13401,42716,4,160000,40000,36
13418,42765,4,160000,40000,36
13528,43066,4,160000,40000,36
13977,44353,4,160000,40000,36
14428,45657,4,160000,40000,36
14767,46614,4,160000,40000,36
14802,46709,4,160000,40000,36
14904,46987,4,160000,40000,36
15431,48494,4,160000,40000,36
15792,49572,4,160000,40000,36
15934,50004,4,160000,40000,36
16103,50554,4,160000,40000,36
16398,51460,4,160000,40000,36
16631,52148,4,160000,40000,36
16914,52975,4,160000,40000,36
17168,53715,4,160000,40000,36
17425,54455,4,160000,40000,36
17819,55584,4,160000,40000,36
18586,57819,4,160000,40000,36
18725,58237,4,160000,40000,36
18966,58915,4,160000,40000,36
1146,3721,2,160000,80000,43
4388,14264,2,160000,80000,43
5657,18463,2,160000,80000,43
5934,19359,2,160000,80000,43
9530,30968,2,160000,80000,43
12051,38577,2,160000,80000,43
12920,41243,2,160000,80000,43
13428,42790,2,160000,80000,43
14316,45350,2,160000,80000,43
16625,52127,2,160000,80000,43
18778,58384,2,160000,80000,43
1665,5419,4,2400000,600000,13
5289,17205,4,2400000,600000,13
6127,20029,4,2400000,600000,13
13449,42843,4,2400000,600000,13
15348,48246,4,2400000,600000,13
17513,54703,4,2400000,600000,13
17944,55948,4,2400000,600000,13
314,956,3,2400000,800000,52
572,1790,3,2400000,800000,52
727,2314,3,2400000,800000,52
1465,4761,3,2400000,800000,52
1622,5277,3,2400000,800000,52
1874,6130,3,2400000,800000,52
2367,7752,3,2400000,800000,52
2606,8524,3,2400000,800000,52
2825,9197,3,2400000,800000,52
2953,9609,3,2400000,800000,52
3073,10013,3,2400000,800000,52
3134,10208,3,2400000,800000,52
3435,11135,3,2400000,800000,52
3767,12186,3,2400000,800000,52
3891,12611,3,2400000,800000,52
4293,13935,3,2400000,800000,52
4537,14717,3,2400000,800000,52
4540,14724,3,2400000,800000,52
4611,14968,3,2400000,800000,52
4836,15680,3,2400000,800000,52
4926,15973,3,2400000,800000,52
4987,16191,3,2400000,800000,52
5008,16262,3,2400000,800000,52
5016,16285,3,2400000,800000,52
5684,18551,3,2400000,800000,52
5908,19284,3,2400000,800000,52
6376,20852,3,2400000,800000,52
6385,20881,3,2400000,800000,52
7238,23748,3,2400000,800000,52
7334,24039,3,2400000,800000,52
7771,25489,3,2400000,800000,52
7772,25490,3,2400000,800000,52
7917,25968,3,2400000,800000,52
8648,28342,3,2400000,800000,52
8778,28756,3,2400000,800000,52
8847,28958,3,2400000,800000,52
9035,29522,3,2400000,800000,52
9156,29871,3,2400000,800000,52
9400,30600,3,2400000,800000,52
9502,30897,3,2400000,800000,52
9830,31854,3,2400000,800000,52
9902,32083,3,2400000,800000,52
10348,33463,3,2400000,800000,52
10453,33774,3,2400000,800000,52
10454,33776,3,2400000,800000,52
10503,33920,3,2400000,800000,52
11018,35467,3,2400000,800000,52
11370,36544,3,2400000,800000,52
11375,36555,3,2400000,800000,52
11689,37469,3,2400000,800000,52
11761,37689,3,2400000,800000,52
11813,37854,3,2400000,800000,52
12127,38829,3,2400000,800000,52
12415,39703,3,2400000,800000,52
12525,40015,3,2400000,800000,52
12880,41114,3,2400000,800000,52
13401,42717,3,2400000,800000,52
13466,42899,3,2400000,800000,52
13498,42983,3,2400000,800000,52
13609,43290,3,2400000,800000,52
13813,43859,3,2400000,800000,52
13964,44313,3,2400000,800000,52
14873,46913,3,2400000,800000,52
15003,47247,3,2400000,800000,52
15176,47744,3,2400000,800000,52
15648,49170,3,2400000,800000,52
15729,49391,3,2400000,800000,52
15784,49548,3,2400000,800000,52
15833,49698,3,2400000,800000,52
16123,50612,3,2400000,800000,52
16211,50890,3,2400000,800000,52
16316,51208,3,2400000,800000,52
17085,53481,3,2400000,800000,52
17615,55027,3,2400000,800000,52
17660,55143,3,2400000,800000,52
17689,55217,3,2400000,800000,52
18332,57095,3,2400000,800000,52
18539,57697,3,2400000,800000,52
18955,58884,3,2400000,800000,52
19044,59141,3,2400000,800000,52
19102,59317,3,2400000,800000,52
800,2564,24,960000,40000,36
1603,5220,24,960000,40000,36
1752,5717,24,960000,40000,36
2307,7571,24,960000,40000,36
2851,9272,24,960000,40000,36
3117,10149,24,960000,40000,36
3411,11069,24,960000,40000,36
4211,13664,24,960000,40000,36
4380,14234,24,960000,40000,36
4538,14720,24,960000,40000,36
5231,17007,24,960000,40000,36
6585,21545,24,960000,40000,36
7775,25498,24,960000,40000,36
8029,26328,24,960000,40000,36
8094,26533,24,960000,40000,36
9096,29691,24,960000,40000,36
9277,30245,24,960000,40000,36
9411,30629,24,960000,40000,36
10039,32487,24,960000,40000,36
12440,39769,24,960000,40000,36
12756,40732,24,960000,40000,36
13845,43964,24,960000,40000,36
14188,44963,24,960000,40000,36
14629,46216,24,960000,40000,36
15423,48469,24,960000,40000,36
15716,49356,24,960000,40000,36
15805,49616,24,960000,40000,36
16279,51092,24,960000,40000,36
16486,51722,24,960000,40000,36
16489,51729,24,960000,40000,36
16501,51762,24,960000,40000,36
286,870,4,3200000,800000,52
443,1361,4,3200000,800000,52
1184,3844,4,3200000,800000,52
1456,4732,4,3200000,800000,52
1565,5104,4,3200000,800000,52
1897,6198,4,3200000,800000,52
3964,12845,4,3200000,800000,52
3976,12886,4,3200000,800000,52
4729,15343,4,3200000,800000,52
4731,15346,4,3200000,800000,52
4902,15900,4,3200000,800000,52
6233,20394,4,3200000,800000,52
7041,23093,4,3200000,800000,52
7667,25164,4,3200000,800000,52
7724,25346,4,3200000,800000,52
8214,26927,4,3200000,800000,52
8418,27618,4,3200000,800000,52
9608,31190,4,3200000,800000,52
9826,31845,4,3200000,800000,52
10059,32559,4,3200000,800000,52
10163,32873,4,3200000,800000,52
10275,33215,4,3200000,800000,52
10474,33831,4,3200000,800000,52
10555,34082,4,3200000,800000,52
10921,35164,4,3200000,800000,52
11125,35796,4,3200000,800000,52
11465,36807,4,3200000,800000,52
12795,40841,4,3200000,800000,52
12926,41255,4,3200000,800000,52
13418,42764,4,3200000,800000,52
14022,44501,4,3200000,800000,52
14348,45435,4,3200000,800000,52
15679,49259,4,3200000,800000,52
15810,49629,4,3200000,800000,52
15832,49697,4,3200000,800000,52
16400,51464,4,3200000,800000,52
16426,51542,4,3200000,800000,52
16845,52789,4,3200000,800000,52
16892,52921,4,3200000,800000,52
17275,54039,4,3200000,800000,52
17578,54923,4,3200000,800000,52
18302,57009,4,3200000,800000,52
18708,58183,4,3200000,800000,52
604,1894,4,320000,80000,43
798,2558,4,320000,80000,43
813,2604,4,320000,80000,43
1037,3371,4,320000,80000,43
1648,5359,4,320000,80000,43
1897,6199,4,320000,80000,43
2155,7056,4,320000,80000,43
2181,7151,4,320000,80000,43
2777,9050,4,320000,80000,43
3200,10408,4,320000,80000,43
3834,12412,4,320000,80000,43
3991,12928,4,320000,80000,43
4209,13661,4,320000,80000,43
4492,14571,4,320000,80000,43
4756,15420,4,320000,80000,43
4946,16045,4,320000,80000,43
5365,17458,4,320000,80000,43
5899,19258,4,320000,80000,43
6040,19727,4,320000,80000,43
6306,20622,4,320000,80000,43
6338,20719,4,320000,80000,43
6429,21035,4,320000,80000,43
6724,22029,4,320000,80000,43
8059,26422,4,320000,80000,43
8296,27202,4,320000,80000,43
9028,29506,4,320000,80000,43
10878,35035,4,320000,80000,43
12370,39566,4,320000,80000,43
13077,41725,4,320000,80000,43
13642,43389,4,320000,80000,43
13709,43558,4,320000,80000,43
13715,43575,4,320000,80000,43
13905,44137,4,320000,80000,43
14068,44636,4,320000,80000,43
14326,45378,4,320000,80000,43
14669,46332,4,320000,80000,43
15228,47896,4,320000,80000,43
15402,48416,4,320000,80000,43
15425,48475,4,320000,80000,43
16317,51210,4,320000,80000,43
16424,51534,4,320000,80000,43
16846,52792,4,320000,80000,43
18966,58914,4,320000,80000,43
445,1366,24,1440000,60000,3
700,2220,24,1440000,60000,3
1526,4973,24,1440000,60000,3
1886,6164,24,1440000,60000,3
2103,6870,24,1440000,60000,3
6230,20387,24,1440000,60000,3
7258,23800,24,1440000,60000,3
7835,25706,24,1440000,60000,3
8025,26318,24,1440000,60000,3
8127,26651,24,1440000,60000,3
8584,28145,24,1440000,60000,3
8697,28485,24,1440000,60000,3
9001,29440,24,1440000,60000,3
9027,29504,24,1440000,60000,3
9080,29652,24,1440000,60000,3
9329,30379,24,1440000,60000,3
9691,31450,24,1440000,60000,3
9914,32111,24,1440000,60000,3
10162,32871,24,1440000,60000,3
10613,34242,24,1440000,60000,3
10861,34988,24,1440000,60000,3
10871,35012,24,1440000,60000,3
11142,35849,24,1440000,60000,3
12145,38882,24,1440000,60000,3
12238,39174,24,1440000,60000,3
12508,39962,24,1440000,60000,3
12579,40199,24,1440000,60000,3
12695,40558,24,1440000,60000,3
12945,41319,24,1440000,60000,3
13003,41500,24,1440000,60000,3
13398,42710,24,1440000,60000,3
13674,43478,24,1440000,60000,3
13935,44224,24,1440000,60000,3
14366,45483,24,1440000,60000,3
14431,45665,24,1440000,60000,3
15077,47462,24,1440000,60000,3
15081,47475,24,1440000,60000,3
16247,50997,24,1440000,60000,3
16557,51929,24,1440000,60000,3
16651,52206,24,1440000,60000,3
17277,54042,24,1440000,60000,3
17812,55571,24,1440000,60000,3
17931,55911,24,1440000,60000,3
18187,56656,24,1440000,60000,3
18631,57957,24,1440000,60000,3
19038,59126,24,1440000,60000,3
1643,5346,24,1440000,60000,45
3162,10293,24,1440000,60000,45
3247,10552,24,1440000,60000,45
4624,15014,24,1440000,60000,45
4810,15593,24,1440000,60000,45
4904,15903,24,1440000,60000,45
6249,20441,24,1440000,60000,45
85,257,1,330000,330000,59
138,417,1,330000,330000,59
141,425,1,330000,330000,59
167,511,1,330000,330000,59
215,658,1,330000,330000,59
218,665,1,330000,330000,59
267,809,1,330000,330000,59
300,909,1,330000,330000,59
323,981,1,330000,330000,59
326,992,1,330000,330000,59
411,1247,1,330000,330000,59
450,1382,1,330000,330000,59
488,1501,1,330000,330000,59
497,1537,1,330000,330000,59
506,1566,1,330000,330000,59
564,1765,1,330000,330000,59
600,1878,1,330000,330000,59
605,1896,1,330000,330000,59
633,1991,1,330000,330000,59
678,2145,1,330000,330000,59
828,2654,1,330000,330000,59
870,2789,1,330000,330000,59
994,3221,1,330000,330000,59
1050,3409,1,330000,330000,59
1078,3505,1,330000,330000,59
1151,3738,1,330000,330000,59
1278,4145,1,330000,330000,59
1281,4155,1,330000,330000,59
1339,4344,1,330000,330000,59
1384,4496,1,330000,330000,59
1405,4564,1,330000,330000,59
1436,4669,1,330000,330000,59
1438,4676,1,330000,330000,59
1475,4803,1,330000,330000,59
1494,4865,1,330000,330000,59
1510,4925,1,330000,330000,59
1534,4999,1,330000,330000,59
1535,5005,1,330000,330000,59
1537,5012,1,330000,330000,59
1538,5015,1,330000,330000,59
1608,5234,1,330000,330000,59
1642,5344,1,330000,330000,59
1699,5541,1,330000,330000,59
1727,5635,1,330000,330000,59
1736,5661,1,330000,330000,59
1744,5692,1,330000,330000,59
1757,5738,1,330000,330000,59
1764,5763,1,330000,330000,59
1770,5785,1,330000,330000,59
1785,5836,1,330000,330000,59
1800,5886,1,330000,330000,59
1801,5889,1,330000,330000,59
1833,5995,1,330000,330000,59
1839,6019,1,330000,330000,59
1854,6065,1,330000,330000,59
1855,6067,1,330000,330000,59
1906,6225,1,330000,330000,59
1912,6247,1,330000,330000,59
1923,6286,1,330000,330000,59
1976,6456,1,330000,330000,59
1982,6473,1,330000,330000,59
1996,6521,1,330000,330000,59
2014,6577,1,330000,330000,59
2022,6603,1,330000,330000,59
2025,6611,1,330000,330000,59
2051,6704,1,330000,330000,59
2052,6705,1,330000,330000,59
2076,6788,1,330000,330000,59
2101,6864,1,330000,330000,59
2120,6935,1,330000,330000,59
2140,7011,1,330000,330000,59
2148,7036,1,330000,330000,59
2163,7083,1,330000,330000,59
2172,7113,1,330000,330000,59
2180,7147,1,330000,330000,59
2191,7187,1,330000,330000,59
2201,7223,1,330000,330000,59
2203,7233,1,330000,330000,59
2212,7265,1,330000,330000,59
2232,7334,1,330000,330000,59
2242,7366,1,330000,330000,59
2247,7378,1,330000,330000,59
2284,7495,1,330000,330000,59
2297,7543,1,330000,330000,59
2333,7655,1,330000,330000,59
2396,7842,1,330000,330000,59
2399,7852,1,330000,330000,59
2439,7977,1,330000,330000,59
2512,8226,1,330000,330000,59
2526,8270,1,330000,330000,59
2572,8421,1,330000,330000,59
2576,8431,1,330000,330000,59
2583,8452,1,330000,330000,59
2630,8585,1,330000,330000,59
2659,8677,1,330000,330000,59
2663,8690,1,330000,330000,59
2670,8715,1,330000,330000,59
2693,8792,1,330000,330000,59
2698,8808,1,330000,330000,59
2704,8824,1,330000,330000,59
2705,8831,1,330000,330000,59
2743,8943,1,330000,330000,59
2744,8948,1,330000,330000,59
2769,9021,1,330000,330000,59
2775,9040,1,330000,330000,59
2788,9082,1,330000,330000,59
2866,9316,1,330000,330000,59
2897,9411,1,330000,330000,59
2903,9435,1,330000,330000,59
2981,9704,1,330000,330000,59
2987,9729,1,330000,330000,59
3013,9809,1,330000,330000,59
3022,9833,1,330000,330000,59
3036,9890,1,330000,330000,59
3047,9922,1,330000,330000,59
3068,9993,1,330000,330000,59
3072,10012,1,330000,330000,59
3086,10058,1,330000,330000,59
3105,10113,1,330000,330000,59
3120,10158,1,330000,330000,59
3140,10226,1,330000,330000,59
3171,10320,1,330000,330000,59
3177,10340,1,330000,330000,59
3185,10364,1,330000,330000,59
3234,10507,1,330000,330000,59
3245,10545,1,330000,330000,59
3278,10649,1,330000,330000,59
3292,10694,1,330000,330000,59
3340,10849,1,330000,330000,59
3346,10870,1,330000,330000,59
3366,10930,1,330000,330000,59
3369,10939,1,330000,330000,59
3408,11055,1,330000,330000,59
3414,11075,1,330000,330000,59
3445,11165,1,330000,330000,59
3487,11301,1,330000,330000,59
3488,11305,1,330000,330000,59
3502,11352,1,330000,330000,59
3511,11381,1,330000,330000,59
3525,11430,1,330000,330000,59
3532,11456,1,330000,330000,59
3540,11483,1,330000,330000,59
3595,11645,1,330000,330000,59
3615,11700,1,330000,330000,59
3619,11710,1,330000,330000,59
3622,11720,1,330000,330000,59
3661,11844,1,330000,330000,59
3690,11947,1,330000,330000,59
3746,12125,1,330000,330000,59
3752,12142,1,330000,330000,59
3766,12183,1,330000,330000,59
3793,12272,1,330000,330000,59
3799,12294,1,330000,330000,59
3805,12312,1,330000,330000,59
3847,12455,1,330000,330000,59
3869,12531,1,330000,330000,59
3929,12733,1,330000,330000,59
3954,12812,1,330000,330000,59
3967,12857,1,330000,330000,59
3968,12861,1,330000,330000,59
3979,12893,1,330000,330000,59
4016,13000,1,330000,330000,59
4073,13178,1,330000,330000,59
4085,13227,1,330000,330000,59
4107,13306,1,330000,330000,59
4112,13324,1,330000,330000,59
4141,13419,1,330000,330000,59
4171,13517,1,330000,330000,59
4228,13720,1,330000,330000,59
4303,13968,1,330000,330000,59
4310,13989,1,330000,330000,59
4322,14027,1,330000,330000,59
4334,14069,1,330000,330000,59
4354,14150,1,330000,330000,59
4409,14320,1,330000,330000,59
4430,14390,1,330000,330000,59
4476,14517,1,330000,330000,59
4483,14538,1,330000,330000,59
4496,14582,1,330000,330000,59
4501,14597,1,330000,330000,59
4559,14791,1,330000,330000,59
4568,14816,1,330000,330000,59
4594,14911,1,330000,330000,59
4600,14930,1,330000,330000,59
4634,15054,1,330000,330000,59
4637,15064,1,330000,330000,59
4647,15099,1,330000,330000,59
4655,15123,1,330000,330000,59
4666,15163,1,330000,330000,59
4736,15367,1,330000,330000,59
4786,15502,1,330000,330000,59
4798,15549,1,330000,330000,59
4800,15555,1,330000,330000,59
4818,15620,1,330000,330000,59
4887,15853,1,330000,330000,59
4901,15896,1,330000,330000,59
4915,15943,1,330000,330000,59
4923,15968,1,330000,330000,59
4943,16032,1,330000,330000,59
4945,16042,1,330000,330000,59
4948,16051,1,330000,330000,59
4979,16166,1,330000,330000,59
4986,16189,1,330000,330000,59
5013,16279,1,330000,330000,59
5073,16483,1,330000,330000,59
5082,16505,1,330000,330000,59
5169,16805,1,330000,330000,59
5176,16830,1,330000,330000,59
5200,16899,1,330000,330000,59
5208,16922,1,330000,330000,59
5232,17008,1,330000,330000,59
5234,17018,1,330000,330000,59
5235,17022,1,330000,330000,59
5258,17103,1,330000,330000,59
5266,17135,1,330000,330000,59
5307,17265,1,330000,330000,59
5384,17517,1,330000,330000,59
5389,17528,1,330000,330000,59
5404,17577,1,330000,330000,59
5415,17626,1,330000,330000,59
5436,17696,1,330000,330000,59
5454,17767,1,330000,330000,59
5458,17790,1,330000,330000,59
5470,17830,1,330000,330000,59
5495,17928,1,330000,330000,59
5518,18011,1,330000,330000,59
5519,18020,1,330000,330000,59
5544,18096,1,330000,330000,59
5545,18097,1,330000,330000,59
5552,18115,1,330000,330000,59
5557,18132,1,330000,330000,59
5587,18231,1,330000,330000,59
5609,18296,1,330000,330000,59
5617,18331,1,330000,330000,59
5633,18384,1,330000,330000,59
5652,18444,1,330000,330000,59
5699,18612,1,330000,330000,59
5718,18670,1,330000,330000,59
5727,18697,1,330000,330000,59
5791,18905,1,330000,330000,59
5796,18925,1,330000,330000,59
5805,18958,1,330000,330000,59
5880,19192,1,330000,330000,59
5884,19205,1,330000,330000,59
5926,19333,1,330000,330000,59
5930,19348,1,330000,330000,59
5966,19476,1,330000,330000,59
5983,19544,1,330000,330000,59
6011,19628,1,330000,330000,59
6024,19666,1,330000,330000,59
6031,19686,1,330000,330000,59
6037,19712,1,330000,330000,59
6038,19717,1,330000,330000,59
6080,19866,1,330000,330000,59
6085,19884,1,330000,330000,59
6110,19977,1,330000,330000,59
6126,20025,1,330000,330000,59
6129,20031,1,330000,330000,59
6137,20060,1,330000,330000,59
6212,20308,1,330000,330000,59
6248,20439,1,330000,330000,59
6298,20598,1,330000,330000,59
6383,20875,1,330000,330000,59
6417,20993,1,330000,330000,59
6428,21032,1,330000,330000,59
6434,21052,1,330000,330000,59
6450,21110,1,330000,330000,59
6469,21177,1,330000,330000,59
6494,21247,1,330000,330000,59
6513,21306,1,330000,330000,59
6522,21338,1,330000,330000,59
6526,21352,1,330000,330000,59
6552,21436,1,330000,330000,59
6680,21883,1,330000,330000,59
6715,22003,1,330000,330000,59
6746,22087,1,330000,330000,59
6750,22098,1,330000,330000,59
6797,22266,1,330000,330000,59
6826,22369,1,330000,330000,59
6849,22447,1,330000,330000,59
6853,22461,1,330000,330000,59
6864,22491,1,330000,330000,59
6899,22610,1,330000,330000,59
6921,22677,1,330000,330000,59
6968,22836,1,330000,330000,59
6995,22921,1,330000,330000,59
7008,22964,1,330000,330000,59
7034,23061,1,330000,330000,59
7050,23123,1,330000,330000,59
7072,23190,1,330000,330000,59
7077,23202,1,330000,330000,59
7078,23208,1,330000,330000,59
7087,23233,1,330000,330000,59
7170,23523,1,330000,330000,59
7188,23587,1,330000,330000,59
7221,23697,1,330000,330000,59
7240,23752,1,330000,330000,59
7286,23891,1,330000,330000,59
7302,23946,1,330000,330000,59
7352,24094,1,330000,330000,59
7373,24168,1,330000,330000,59
7389,24224,1,330000,330000,59
7391,24232,1,330000,330000,59
7426,24349,1,330000,330000,59
7427,24351,1,330000,330000,59
7435,24382,1,330000,330000,59
7447,24422,1,330000,330000,59
7461,24477,1,330000,330000,59
7486,24566,1,330000,330000,59
7506,24632,1,330000,330000,59
7510,24648,1,330000,330000,59
7546,24768,1,330000,330000,59
7552,24782,1,330000,330000,59
7561,24815,1,330000,330000,59
7586,24889,1,330000,330000,59
7593,24904,1,330000,330000,59
7605,24942,1,330000,330000,59
7613,24975,1,330000,330000,59
7637,25049,1,330000,330000,59
7657,25134,1,330000,330000,59
7662,25148,1,330000,330000,59
7695,25259,1,330000,330000,59
7698,25268,1,330000,330000,59
7713,25312,1,330000,330000,59
7774,25495,1,330000,330000,59
7807,25611,1,330000,330000,59
7814,25637,1,330000,330000,59
7818,25654,1,330000,330000,59
7820,25660,1,330000,330000,59
7824,25673,1,330000,330000,59
7848,25746,1,330000,330000,59
7851,25756,1,330000,330000,59
7864,25791,1,330000,330000,59
7867,25802,1,330000,330000,59
7869,25811,1,330000,330000,59
7900,25914,1,330000,330000,59
7906,25932,1,330000,330000,59
7955,26096,1,330000,330000,59
7956,26097,1,330000,330000,59
7998,26243,1,330000,330000,59
8040,26363,1,330000,330000,59
8069,26452,1,330000,330000,59
8078,26480,1,330000,330000,59
8084,26500,1,330000,330000,59
8103,26566,1,330000,330000,59
8152,26724,1,330000,330000,59
8182,26814,1,330000,330000,59
8203,26894,1,330000,330000,59
8224,26954,1,330000,330000,59
8234,26985,1,330000,330000,59
8239,27003,1,330000,330000,59
8257,27074,1,330000,330000,59
8258,27075,1,330000,330000,59
8274,27126,1,330000,330000,59
8319,27276,1,330000,330000,59
8358,27398,1,330000,330000,59
8398,27543,1,330000,330000,59
8439,27675,1,330000,330000,59
8447,27707,1,330000,330000,59
8530,27978,1,330000,330000,59
8546,28035,1,330000,330000,59
8559,28069,1,330000,330000,59
8560,28072,1,330000,330000,59
8576,28128,1,330000,330000,59
8603,28199,1,330000,330000,59
8688,28458,1,330000,330000,59
8701,28500,1,330000,330000,59
8726,28571,1,330000,330000,59
8729,28581,1,330000,330000,59
8734,28600,1,330000,330000,59
8865,29010,1,330000,330000,59
8926,29198,1,330000,330000,59
8931,29215,1,330000,330000,59
8956,29292,1,330000,330000,59
8962,29311,1,330000,330000,59
8992,29410,1,330000,330000,59
9032,29512,1,330000,330000,59
9039,29535,1,330000,330000,59
9059,29592,1,330000,330000,59
9084,29659,1,330000,330000,59
9115,29744,1,330000,330000,59
9142,29829,1,330000,330000,59
9158,29878,1,330000,330000,59
9185,29959,1,330000,330000,59
9211,30031,1,330000,330000,59
9255,30175,1,330000,330000,59
9271,30226,1,330000,330000,59
9303,30309,1,330000,330000,59
9338,30411,1,330000,330000,59
9384,30554,1,330000,330000,59
9464,30777,1,330000,330000,59
9482,30839,1,330000,330000,59
9505,30905,1,330000,330000,59
9534,30984,1,330000,330000,59
9558,31052,1,330000,330000,59
9601,31170,1,330000,330000,59
9639,31282,1,330000,330000,59
9653,31331,1,330000,330000,59
9702,31480,1,330000,330000,59
9732,31567,1,330000,330000,59
9743,31598,1,330000,330000,59
9754,31630,1,330000,330000,59
9755,31634,1,330000,330000,59
9768,31676,1,330000,330000,59
9773,31691,1,330000,330000,59
9831,31859,1,330000,330000,59
9900,32077,1,330000,330000,59
9916,32119,1,330000,330000,59
9919,32122,1,330000,330000,59
9935,32174,1,330000,330000,59
9984,32321,1,330000,330000,59
9994,32351,1,330000,330000,59
10000,32371,1,330000,330000,59
10008,32404,1,330000,330000,59
10029,32454,1,330000,330000,59
10058,32555,1,330000,330000,59
10076,32602,1,330000,330000,59
10106,32698,1,330000,330000,59
10128,32764,1,330000,330000,59
10140,32800,1,330000,330000,59
10157,32853,1,330000,330000,59
10180,32915,1,330000,330000,59
10187,32948,1,330000,330000,59
10193,32962,1,330000,330000,59
10261,33167,1,330000,330000,59
10331,33407,1,330000,330000,59
10343,33447,1,330000,330000,59
10384,33565,1,330000,330000,59
10408,33637,1,330000,330000,59
10411,33648,1,330000,330000,59
10485,33867,1,330000,330000,59
10520,33975,1,330000,330000,59
10540,34040,1,330000,330000,59
10545,34056,1,330000,330000,59
10585,34154,1,330000,330000,59
10590,34174,1,330000,330000,59
10596,34189,1,330000,330000,59
10598,34194,1,330000,330000,59
10616,34248,1,330000,330000,59
10624,34276,1,330000,330000,59
10629,34292,1,330000,330000,59
10640,34326,1,330000,330000,59
10672,34433,1,330000,330000,59
10684,34468,1,330000,330000,59
10701,34516,1,330000,330000,59
10715,34553,1,330000,330000,59
10828,34884,1,330000,330000,59
10842,34930,1,330000,330000,59
10859,34981,1,330000,330000,59
10881,35041,1,330000,330000,59
10908,35121,1,330000,330000,59
10911,35135,1,330000,330000,59
10914,35141,1,330000,330000,59
10924,35173,1,330000,330000,59
